User_id,category,Amount,Age,Day_of_week,Month,Day_of_month,year
45,Dining,1834,32,0,9,16,2024
45,Shopping,2490,22,1,9,17,2024
45,Entertainment,591,29,2,9,18,2024
45,Entertainment,1765,24,3,9,19,2024
45,Shopping,1857,25,4,9,20,2024
45,Groceries,1091,19,5,9,21,2024
45,Rent,12426,39,6,9,22,2024
45,Groceries,1295,28,0,9,23,2024
45,Travel,9701,29,1,9,24,2024
45,Subscriptions,534,37,2,9,25,2024
45,Travel,9964,25,3,9,26,2024
45,Subscriptions,1453,21,4,9,27,2024
45,Groceries,221,41,5,9,28,2024
45,Hobbies,1159,22,6,9,29,2024
45,Luxury Items,16577,30,0,9,30,2024
45,Rent,10851,32,1,10,1,2024
45,Shopping,1334,28,2,10,2,2024
45,Dining,388,32,3,10,3,2024
45,Shopping,1694,20,4,10,4,2024
45,Utilities,1722,50,5,10,5,2024
45,Groceries,725,46,6,10,6,2024
45,Entertainment,1472,20,0,10,7,2024
45,Luxury Items,9036,25,1,10,8,2024
45,Healthcare,2980,25,2,10,9,2024
45,Education,4729,25,3,10,10,2024
45,Entertainment,651,24,4,10,11,2024
45,Utilities,2500,31,5,10,12,2024
45,Shopping,880,18,6,10,13,2024
45,Hobbies,499,35,0,10,14,2024
45,Groceries,816,41,1,10,15,2024
45,Entertainment,1367,29,2,10,16,2024
45,Public Transport,175,38,3,10,17,2024
45,Hobbies,729,28,4,10,18,2024
45,Luxury Items,11549,31,5,10,19,2024
45,Dining,1411,21,6,10,20,2024
45,Dining,1585,35,0,10,21,2024
45,Shopping,2671,21,1,10,22,2024
45,Education,3791,27,2,10,23,2024
45,Entertainment,1259,20,3,10,24,2024
45,Hobbies,1951,32,4,10,25,2024
45,Subscriptions,1411,34,5,10,26,2024
45,Entertainment,1513,30,6,10,27,2024
45,Luxury Items,23189,30,0,10,28,2024
45,Rent,11400,26,1,10,29,2024
45,Education,6337,29,2,10,30,2024
45,Dining,427,18,3,10,31,2024
45,Healthcare,3590,45,4,11,1,2024
45,Groceries,473,44,5,11,2,2024
45,Utilities,426,45,6,11,3,2024
45,Utilities,2447,29,0,11,4,2024
45,Hobbies,1444,18,1,11,5,2024
45,Healthcare,3287,48,2,11,6,2024
45,Healthcare,3036,21,3,11,7,2024
45,Hobbies,1726,30,4,11,8,2024
45,Public Transport,718,36,5,11,9,2024
45,Travel,6487,23,6,11,10,2024
45,Dining,1536,31,0,11,11,2024
45,Luxury Items,17161,35,1,11,12,2024
45,Public Transport,143,38,2,11,13,2024
45,Utilities,1077,30,3,11,14,2024
45,Dining,436,18,4,11,15,2024
45,Healthcare,4550,60,5,11,16,2024
45,Entertainment,666,22,6,11,17,2024
45,Public Transport,872,45,0,11,18,2024
45,Shopping,2303,33,1,11,19,2024
45,Groceries,420,45,2,11,20,2024
45,Utilities,1614,35,3,11,21,2024
45,Subscriptions,1099,38,4,11,22,2024
45,Shopping,3387,27,5,11,23,2024
45,Entertainment,1040,22,6,11,24,2024
45,Travel,6599,29,0,11,25,2024
45,Education,2645,25,1,11,26,2024
45,Subscriptions,1175,28,2,11,27,2024
45,Rent,17959,33,3,11,28,2024
45,Travel,6852,27,4,11,29,2024
45,Travel,9019,33,5,11,30,2024
45,Shopping,2417,35,6,12,1,2024
45,Dining,495,27,0,12,2,2024
45,Shopping,1603,22,1,12,3,2024
45,Rent,8702,34,2,12,4,2024
45,Hobbies,2720,19,3,12,5,2024
45,Dining,1295,33,4,12,6,2024
45,Utilities,1025,32,5,12,7,2024
45,Shopping,3906,27,6,12,8,2024
45,Luxury Items,11198,41,0,12,9,2024
45,Entertainment,2478,23,1,12,10,2024
45,Public Transport,625,32,2,12,11,2024
45,Education,5259,32,3,12,12,2024
45,Groceries,1182,18,4,12,13,2024
45,Public Transport,422,25,5,12,14,2024
45,Education,2593,19,6,12,15,2024
45,Travel,3220,38,0,12,16,2024
45,Dining,820,28,1,12,17,2024
45,Entertainment,1507,22,2,12,18,2024
45,Shopping,3558,32,3,12,19,2024
45,Rent,16260,30,4,12,20,2024
45,Utilities,1477,27,5,12,21,2024
45,Dining,1651,30,6,12,22,2024
45,Groceries,1308,38,0,12,23,2024
45,Shopping,2564,21,1,12,24,2024
45,Dining,739,32,2,12,25,2024
46,Travel,6792,26,0,1,1,2024
46,Hobbies,2374,33,1,1,2,2024
46,Groceries,701,34,2,1,3,2024
46,Hobbies,2961,30,3,1,4,2024
46,Groceries,1303,38,4,1,5,2024
46,Luxury Items,5434,40,5,1,6,2024
46,Shopping,4565,24,6,1,7,2024
46,Subscriptions,1118,24,0,1,8,2024
46,Shopping,2724,28,1,1,9,2024
46,Dining,708,23,2,1,10,2024
46,Rent,14416,24,3,1,11,2024
46,Groceries,1328,33,4,1,12,2024
46,Utilities,1903,22,5,1,13,2024
46,Healthcare,1539,51,6,1,14,2024
46,Healthcare,2398,58,0,1,15,2024
46,Rent,12527,39,1,1,16,2024
46,Public Transport,345,33,2,1,17,2024
46,Groceries,1128,49,3,1,18,2024
46,Dining,505,20,4,1,19,2024
46,Rent,17676,37,5,1,20,2024
46,Groceries,665,31,6,1,21,2024
46,Utilities,1221,45,0,1,22,2024
46,Subscriptions,798,18,1,1,23,2024
46,Utilities,1798,46,2,1,24,2024
46,Rent,19731,35,3,1,25,2024
46,Public Transport,611,24,4,1,26,2024
46,Education,1938,33,5,1,27,2024
46,Luxury Items,16195,37,6,1,28,2024
46,Healthcare,3592,39,0,1,29,2024
46,Subscriptions,119,34,1,1,30,2024
46,Luxury Items,23435,42,2,1,31,2024
46,Entertainment,468,28,3,2,1,2024
46,Public Transport,968,39,4,2,2,2024
46,Entertainment,1040,24,5,2,3,2024
46,Education,2305,33,6,2,4,2024
46,Public Transport,176,44,0,2,5,2024
46,Utilities,571,47,1,2,6,2024
46,Education,9697,24,2,2,7,2024
46,Luxury Items,17223,32,3,2,8,2024
46,Subscriptions,869,39,4,2,9,2024
46,Public Transport,186,40,5,2,10,2024
46,Education,8832,32,6,2,11,2024
46,Shopping,3463,27,0,2,12,2024
46,Entertainment,827,19,1,2,13,2024
46,Groceries,341,48,2,2,14,2024
46,Groceries,1088,47,3,2,15,2024
46,Travel,8243,39,4,2,16,2024
46,Travel,9229,24,5,2,17,2024
46,Shopping,4614,32,6,2,18,2024
46,Dining,958,23,0,2,19,2024
46,Rent,17803,32,1,2,20,2024
46,Travel,3076,35,2,2,21,2024
46,Entertainment,1587,25,3,2,22,2024
46,Subscriptions,981,27,4,2,23,2024
46,Education,5450,18,5,2,24,2024
46,Rent,16165,33,6,2,25,2024
46,Groceries,1479,40,0,2,26,2024
46,Luxury Items,23979,32,1,2,27,2024
46,Dining,1627,30,2,2,28,2024
46,Travel,2143,34,3,2,29,2024
46,Rent,18957,40,4,3,1,2024
46,Rent,13814,23,5,3,2,2024
46,Entertainment,1598,19,6,3,3,2024
46,Public Transport,814,23,0,3,4,2024
46,Healthcare,3223,31,1,3,5,2024
46,Subscriptions,1155,22,2,3,6,2024
46,Shopping,2995,30,3,3,7,2024
46,Education,5517,23,4,3,8,2024
46,Hobbies,1885,35,5,3,9,2024
46,Dining,281,18,6,3,10,2024
46,Education,2972,32,0,3,11,2024
46,Shopping,2419,34,1,3,12,2024
46,Public Transport,100,32,2,3,13,2024
46,Healthcare,632,52,3,3,14,2024
46,Entertainment,341,24,4,3,15,2024
46,Dining,1966,30,5,3,16,2024
46,Utilities,2386,49,6,3,17,2024
46,Groceries,470,23,0,3,18,2024
46,Public Transport,612,45,1,3,19,2024
46,Utilities,1710,44,2,3,20,2024
46,Rent,18349,35,3,3,21,2024
46,Hobbies,2908,35,4,3,22,2024
46,Education,7109,20,5,3,23,2024
46,Public Transport,243,28,6,3,24,2024
46,Rent,15758,29,0,3,25,2024
46,Utilities,1367,21,1,3,26,2024
46,Luxury Items,23656,27,2,3,27,2024
46,Luxury Items,11363,25,3,3,28,2024
46,Entertainment,1949,25,4,3,29,2024
46,Shopping,1365,21,5,3,30,2024
46,Entertainment,1152,18,6,3,31,2024
46,Hobbies,561,37,0,4,1,2024
46,Entertainment,1730,26,1,4,2,2024
46,Travel,9276,39,2,4,3,2024
46,Groceries,471,28,3,4,4,2024
46,Hobbies,904,22,4,4,5,2024
46,Dining,1257,20,5,4,6,2024
46,Travel,2347,23,6,4,7,2024
46,Entertainment,996,22,0,4,8,2024
46,Luxury Items,14889,34,1,4,9,2024
46,Groceries,764,36,2,4,10,2024
46,Subscriptions,301,19,3,4,11,2024
46,Shopping,2437,18,4,4,12,2024
46,Utilities,2146,34,5,4,13,2024
46,Subscriptions,575,18,6,4,14,2024
46,Hobbies,1391,31,0,4,15,2024
46,Hobbies,2619,37,1,4,16,2024
46,Hobbies,795,26,2,4,17,2024
46,Rent,10038,36,3,4,18,2024
46,Hobbies,552,28,4,4,19,2024
46,Subscriptions,955,31,5,4,20,2024
46,Healthcare,3499,45,6,4,21,2024
46,Education,5416,23,0,4,22,2024
46,Shopping,3068,31,1,4,23,2024
46,Education,9991,22,2,4,24,2024
46,Travel,3354,24,3,4,25,2024
46,Utilities,1816,41,4,4,26,2024
46,Luxury Items,9401,43,5,4,27,2024
46,Public Transport,687,35,6,4,28,2024
46,Entertainment,2206,18,0,4,29,2024
46,Entertainment,1977,23,1,4,30,2024
46,Dining,1886,25,2,5,1,2024
46,Groceries,217,41,3,5,2,2024
46,Healthcare,1080,47,4,5,3,2024
46,Luxury Items,22338,34,5,5,4,2024
46,Hobbies,1251,26,6,5,5,2024
46,Utilities,2671,49,0,5,6,2024
46,Healthcare,882,38,1,5,7,2024
46,Shopping,3282,20,2,5,8,2024
46,Utilities,790,50,3,5,9,2024
46,Shopping,2562,24,4,5,10,2024
46,Education,1286,19,5,5,11,2024
46,Subscriptions,1021,28,6,5,12,2024
46,Subscriptions,354,40,0,5,13,2024
46,Entertainment,1950,26,1,5,14,2024
46,Travel,3106,33,2,5,15,2024
46,Utilities,1258,34,3,5,16,2024
46,Healthcare,632,32,4,5,17,2024
46,Luxury Items,12350,41,5,5,18,2024
46,Healthcare,4818,29,6,5,19,2024
46,Subscriptions,1493,22,0,5,20,2024
46,Subscriptions,773,18,1,5,21,2024
46,Dining,881,27,2,5,22,2024
46,Entertainment,1389,26,3,5,23,2024
46,Travel,8850,38,4,5,24,2024
46,Education,4701,26,5,5,25,2024
46,Subscriptions,1174,25,6,5,26,2024
46,Entertainment,2097,19,0,5,27,2024
46,Shopping,2457,19,1,5,28,2024
46,Hobbies,1015,33,2,5,29,2024
46,Hobbies,963,26,3,5,30,2024
46,Travel,2855,34,4,5,31,2024
46,Public Transport,303,32,5,6,1,2024
46,Subscriptions,196,32,6,6,2,2024
46,Public Transport,637,24,0,6,3,2024
46,Education,1241,24,1,6,4,2024
46,Education,3307,29,2,6,5,2024
46,Education,9014,28,3,6,6,2024
46,Healthcare,4249,34,4,6,7,2024
46,Entertainment,1138,27,5,6,8,2024
46,Healthcare,1917,60,6,6,9,2024
46,Healthcare,1116,40,0,6,10,2024
46,Hobbies,2707,30,1,6,11,2024
46,Hobbies,741,33,2,6,12,2024
46,Groceries,218,26,3,6,13,2024
46,Utilities,2167,47,4,6,14,2024
46,Entertainment,1763,28,5,6,15,2024
46,Groceries,1002,21,6,6,16,2024
46,Entertainment,1747,29,0,6,17,2024
46,Subscriptions,1008,21,1,6,18,2024
46,Utilities,2067,26,2,6,19,2024
46,Travel,8117,31,3,6,20,2024
46,Luxury Items,14749,40,4,6,21,2024
46,Shopping,3483,31,5,6,22,2024
46,Public Transport,398,43,6,6,23,2024
46,Travel,6531,24,0,6,24,2024
46,Shopping,4673,20,1,6,25,2024
46,Shopping,3636,31,2,6,26,2024
46,Utilities,2188,20,3,6,27,2024
46,Shopping,2111,20,4,6,28,2024
46,Rent,17824,23,5,6,29,2024
46,Education,3536,32,6,6,30,2024
46,Shopping,1193,32,0,7,1,2024
46,Healthcare,4649,53,1,7,2,2024
46,Subscriptions,144,24,2,7,3,2024
46,Groceries,871,36,3,7,4,2024
46,Entertainment,1393,29,4,7,5,2024
46,Subscriptions,387,36,5,7,6,2024
46,Rent,15894,28,6,7,7,2024
46,Rent,19284,39,0,7,8,2024
46,Entertainment,2227,24,1,7,9,2024
46,Public Transport,886,28,2,7,10,2024
46,Public Transport,645,22,3,7,11,2024
46,Rent,19272,35,4,7,12,2024
46,Healthcare,3511,34,5,7,13,2024
46,Rent,18675,30,6,7,14,2024
46,Dining,983,32,0,7,15,2024
46,Healthcare,2548,23,1,7,16,2024
46,Rent,11102,36,2,7,17,2024
46,Shopping,1534,22,3,7,18,2024
46,Public Transport,848,21,4,7,19,2024
46,Shopping,2985,33,5,7,20,2024
46,Education,1373,29,6,7,21,2024
46,Hobbies,1041,31,0,7,22,2024
46,Rent,16064,36,1,7,23,2024
46,Rent,15635,34,2,7,24,2024
46,Hobbies,1918,33,3,7,25,2024
46,Shopping,2761,20,4,7,26,2024
46,Dining,650,34,5,7,27,2024
46,Entertainment,1280,25,6,7,28,2024
46,Education,8112,19,0,7,29,2024
46,Public Transport,835,42,1,7,30,2024
46,Utilities,2678,32,2,7,31,2024
46,Entertainment,629,29,3,8,1,2024
46,Dining,501,32,4,8,2,2024
46,Subscriptions,1013,22,5,8,3,2024
46,Luxury Items,24845,36,6,8,4,2024
46,Travel,4750,38,0,8,5,2024
46,Public Transport,709,31,1,8,6,2024
46,Public Transport,998,40,2,8,7,2024
46,Entertainment,1924,28,3,8,8,2024
46,Shopping,1064,27,4,8,9,2024
46,Public Transport,983,34,5,8,10,2024
46,Public Transport,932,24,6,8,11,2024
46,Luxury Items,15251,26,0,8,12,2024
46,Subscriptions,1272,36,1,8,13,2024
46,Education,7798,34,2,8,14,2024
46,Entertainment,2379,23,3,8,15,2024
46,Healthcare,1183,56,4,8,16,2024
46,Rent,9808,38,5,8,17,2024
46,Luxury Items,11538,28,6,8,18,2024
46,Public Transport,837,43,0,8,19,2024
46,Entertainment,1185,30,1,8,20,2024
46,Education,1112,23,2,8,21,2024
46,Entertainment,1498,26,3,8,22,2024
46,Healthcare,3581,22,4,8,23,2024
46,Groceries,1211,45,5,8,24,2024
46,Luxury Items,15383,33,6,8,25,2024
46,Education,5546,23,0,8,26,2024
46,Luxury Items,10863,42,1,8,27,2024
46,Dining,1899,24,2,8,28,2024
46,Healthcare,2222,34,3,8,29,2024
46,Entertainment,745,30,4,8,30,2024
46,Groceries,820,42,5,8,31,2024
46,Healthcare,1650,37,6,9,1,2024
46,Public Transport,938,19,0,9,2,2024
46,Luxury Items,22917,43,1,9,3,2024
46,Luxury Items,22860,25,2,9,4,2024
46,Utilities,2293,50,3,9,5,2024
46,Luxury Items,8566,27,4,9,6,2024
46,Entertainment,2437,30,5,9,7,2024
46,Healthcare,2335,18,6,9,8,2024
46,Hobbies,501,26,0,9,9,2024
46,Healthcare,736,39,1,9,10,2024
46,Dining,1868,22,2,9,11,2024
46,Subscriptions,533,28,3,9,12,2024
46,Utilities,1221,47,4,9,13,2024
46,Dining,281,25,5,9,14,2024
46,Travel,2974,37,6,9,15,2024
46,Rent,8100,35,0,9,16,2024
46,Groceries,394,39,1,9,17,2024
46,Travel,7612,37,2,9,18,2024
46,Travel,7978,35,3,9,19,2024
46,Rent,16379,29,4,9,20,2024
46,Rent,17891,34,5,9,21,2024
46,Utilities,1186,49,6,9,22,2024
46,Hobbies,2086,22,0,9,23,2024
46,Healthcare,969,43,1,9,24,2024
46,Groceries,1175,18,2,9,25,2024
46,Entertainment,770,24,3,9,26,2024
46,Public Transport,822,21,4,9,27,2024
46,Luxury Items,20961,27,5,9,28,2024
46,Utilities,2466,41,6,9,29,2024
46,Hobbies,2937,30,0,9,30,2024
46,Dining,1461,32,1,10,1,2024
46,Shopping,3676,30,2,10,2,2024
46,Utilities,2034,49,3,10,3,2024
46,Healthcare,736,48,4,10,4,2024
46,Hobbies,1230,25,5,10,5,2024
46,Hobbies,1740,26,6,10,6,2024
46,Utilities,997,46,0,10,7,2024
46,Travel,8064,23,1,10,8,2024
46,Groceries,969,45,2,10,9,2024
46,Rent,10315,31,3,10,10,2024
46,Subscriptions,638,23,4,10,11,2024
46,Rent,12912,28,5,10,12,2024
46,Subscriptions,1097,25,6,10,13,2024
46,Utilities,1379,44,0,10,14,2024
46,Dining,546,19,1,10,15,2024
46,Subscriptions,209,32,2,10,16,2024
46,Education,5929,31,3,10,17,2024
46,Education,2027,33,4,10,18,2024
46,Rent,12701,26,5,10,19,2024
46,Shopping,869,27,6,10,20,2024
46,Luxury Items,10671,40,0,10,21,2024
46,Travel,9750,31,1,10,22,2024
46,Travel,2573,32,2,10,23,2024
46,Luxury Items,5543,31,3,10,24,2024
46,Utilities,1528,22,4,10,25,2024
46,Entertainment,2426,22,5,10,26,2024
46,Travel,5958,30,6,10,27,2024
46,Education,8129,18,0,10,28,2024
46,Dining,1341,20,1,10,29,2024
46,Dining,387,27,2,10,30,2024
46,Shopping,1866,26,3,10,31,2024
46,Travel,3940,20,4,11,1,2024
46,Shopping,3573,32,5,11,2,2024
46,Healthcare,3818,23,6,11,3,2024
46,Public Transport,977,38,0,11,4,2024
46,Rent,19908,34,1,11,5,2024
46,Entertainment,1795,19,2,11,6,2024
46,Shopping,4793,33,3,11,7,2024
46,Hobbies,696,20,4,11,8,2024
46,Hobbies,873,35,5,11,9,2024
46,Dining,974,34,6,11,10,2024
46,Public Transport,248,21,0,11,11,2024
46,Groceries,1332,43,1,11,12,2024
46,Groceries,1476,47,2,11,13,2024
46,Hobbies,1647,22,3,11,14,2024
46,Public Transport,448,25,4,11,15,2024
46,Healthcare,2024,23,5,11,16,2024
46,Travel,3308,40,6,11,17,2024
46,Dining,503,21,0,11,18,2024
46,Utilities,1838,26,1,11,19,2024
46,Utilities,577,44,2,11,20,2024
46,Entertainment,1525,18,3,11,21,2024
46,Rent,8413,29,4,11,22,2024
46,Luxury Items,22194,43,5,11,23,2024
46,Utilities,1998,42,6,11,24,2024
46,Education,4359,31,0,11,25,2024
46,Luxury Items,6558,35,1,11,26,2024
46,Subscriptions,944,25,2,11,27,2024
46,Groceries,927,25,3,11,28,2024
46,Hobbies,2298,28,4,11,29,2024
46,Luxury Items,17797,40,5,11,30,2024
46,Travel,4958,24,6,12,1,2024
46,Luxury Items,20594,37,0,12,2,2024
46,Shopping,1173,29,1,12,3,2024
46,Groceries,659,39,2,12,4,2024
46,Travel,9604,36,3,12,5,2024
46,Luxury Items,17519,29,4,12,6,2024
46,Rent,14831,24,5,12,7,2024
46,Education,1218,20,6,12,8,2024
46,Travel,6124,36,0,12,9,2024
46,Shopping,1720,20,1,12,10,2024
46,Subscriptions,120,22,2,12,11,2024
46,Shopping,672,31,3,12,12,2024
46,Public Transport,820,20,4,12,13,2024
46,Hobbies,1109,32,5,12,14,2024
46,Education,3806,35,6,12,15,2024
46,Dining,1344,35,0,12,16,2024
46,Utilities,830,50,1,12,17,2024
46,Healthcare,2056,47,2,12,18,2024
46,Shopping,4839,33,3,12,19,2024
46,Subscriptions,548,26,4,12,20,2024
46,Dining,1049,34,5,12,21,2024
46,Groceries,831,34,6,12,22,2024
46,Groceries,1328,29,0,12,23,2024
46,Groceries,1021,35,1,12,24,2024
46,Healthcare,4152,53,2,12,25,2024
47,Dining,979,22,0,1,1,2024
47,Subscriptions,1387,39,1,1,2,2024
47,Groceries,1023,48,2,1,3,2024
47,Dining,467,34,3,1,4,2024
47,Travel,4094,24,4,1,5,2024
47,Travel,9189,23,5,1,6,2024
47,Luxury Items,22241,29,6,1,7,2024
47,Travel,8733,21,0,1,8,2024
47,Dining,1527,34,1,1,9,2024
47,Groceries,294,49,2,1,10,2024
47,Groceries,568,37,3,1,11,2024
47,Hobbies,478,30,4,1,12,2024
47,Hobbies,526,27,5,1,13,2024
47,Groceries,319,25,6,1,14,2024
47,Travel,2373,38,0,1,15,2024
47,Rent,17209,30,1,1,16,2024
47,Education,4951,22,2,1,17,2024
47,Hobbies,914,40,3,1,18,2024
47,Travel,2722,29,4,1,19,2024
47,Rent,16114,29,5,1,20,2024
47,Shopping,2055,23,6,1,21,2024
47,Education,5748,29,0,1,22,2024
47,Luxury Items,16906,36,1,1,23,2024
47,Rent,10636,39,2,1,24,2024
47,Subscriptions,1082,24,3,1,25,2024
47,Groceries,372,19,4,1,26,2024
47,Hobbies,2465,39,5,1,27,2024
47,Dining,274,22,6,1,28,2024
47,Public Transport,256,25,0,1,29,2024
47,Public Transport,459,41,1,1,30,2024
47,Subscriptions,1194,38,2,1,31,2024
47,Subscriptions,1362,27,3,2,1,2024
47,Entertainment,320,20,4,2,2,2024
47,Entertainment,399,24,5,2,3,2024
47,Public Transport,437,35,6,2,4,2024
47,Hobbies,2638,29,0,2,5,2024
47,Groceries,258,49,1,2,6,2024
47,Healthcare,3943,45,2,2,7,2024
47,Luxury Items,16839,40,3,2,8,2024
47,Groceries,1192,25,4,2,9,2024
47,Luxury Items,15137,42,5,2,10,2024
47,Groceries,1445,50,6,2,11,2024
47,Entertainment,1252,25,0,2,12,2024
47,Luxury Items,17748,27,1,2,13,2024
47,Entertainment,2029,27,2,2,14,2024
47,Hobbies,1375,32,3,2,15,2024
47,Travel,2871,34,4,2,16,2024
47,Utilities,1029,46,5,2,17,2024
47,Subscriptions,601,33,6,2,18,2024
47,Groceries,709,18,0,2,19,2024
47,Luxury Items,5173,25,1,2,20,2024
47,Rent,9374,35,2,2,21,2024
47,Hobbies,2098,26,3,2,22,2024
47,Shopping,3130,26,4,2,23,2024
47,Entertainment,465,21,5,2,24,2024
47,Dining,1998,35,6,2,25,2024
47,Luxury Items,17604,26,0,2,26,2024
47,Education,9354,29,1,2,27,2024
47,Subscriptions,267,28,2,2,28,2024
47,Luxury Items,15062,32,3,2,29,2024
47,Dining,1200,18,4,3,1,2024
47,Travel,5944,32,5,3,2,2024
47,Groceries,1324,46,6,3,3,2024
47,Groceries,1153,32,0,3,4,2024
47,Healthcare,2008,60,1,3,5,2024
47,Luxury Items,11752,34,2,3,6,2024
47,Subscriptions,1084,30,3,3,7,2024
47,Dining,1823,30,4,3,8,2024
47,Dining,505,27,5,3,9,2024
47,Education,7347,23,6,3,10,2024
47,Rent,19086,27,0,3,11,2024
47,Entertainment,788,23,1,3,12,2024
47,Entertainment,2267,27,2,3,13,2024
47,Dining,1966,28,3,3,14,2024
47,Public Transport,630,30,4,3,15,2024
47,Entertainment,1244,18,5,3,16,2024
47,Utilities,1757,22,6,3,17,2024
47,Rent,16117,37,0,3,18,2024
47,Education,7624,25,1,3,19,2024
47,Utilities,1460,35,2,3,20,2024
47,Utilities,2227,41,3,3,21,2024
47,Luxury Items,13831,30,4,3,22,2024
47,Travel,7371,31,5,3,23,2024
47,Shopping,2149,32,6,3,24,2024
47,Rent,11166,33,0,3,25,2024
47,Hobbies,1467,36,1,3,26,2024
47,Hobbies,1839,26,2,3,27,2024
47,Subscriptions,296,40,3,3,28,2024
47,Travel,8535,33,4,3,29,2024
47,Hobbies,2301,37,5,3,30,2024
47,Luxury Items,13182,43,6,3,31,2024
47,Entertainment,2223,19,0,4,1,2024
47,Dining,1286,33,1,4,2,2024
47,Travel,7825,24,2,4,3,2024
47,Travel,9887,34,3,4,4,2024
47,Travel,6886,38,4,4,5,2024
47,Entertainment,707,30,5,4,6,2024
47,Dining,1378,34,6,4,7,2024
47,Subscriptions,995,23,0,4,8,2024
47,Luxury Items,14179,42,1,4,9,2024
47,Entertainment,936,28,2,4,10,2024
47,Travel,3582,22,3,4,11,2024
47,Entertainment,2117,21,4,4,12,2024
47,Dining,1556,35,5,4,13,2024
47,Dining,606,25,6,4,14,2024
47,Healthcare,4681,33,0,4,15,2024
47,Dining,1365,24,1,4,16,2024
47,Groceries,1288,42,2,4,17,2024
47,Subscriptions,1306,21,3,4,18,2024
47,Entertainment,1497,27,4,4,19,2024
47,Subscriptions,1302,18,5,4,20,2024
47,Healthcare,3925,49,6,4,21,2024
47,Utilities,657,40,0,4,22,2024
47,Entertainment,1087,30,1,4,23,2024
47,Subscriptions,378,38,2,4,24,2024
47,Utilities,1220,25,3,4,25,2024
47,Education,8291,24,4,4,26,2024
47,Dining,1494,32,5,4,27,2024
47,Public Transport,136,43,6,4,28,2024
47,Travel,6369,33,0,4,29,2024
47,Shopping,2582,29,1,4,30,2024
47,Travel,9726,29,2,5,1,2024
47,Dining,284,26,3,5,2,2024
47,Shopping,1620,34,4,5,3,2024
47,Hobbies,2010,19,5,5,4,2024
47,Subscriptions,630,31,6,5,5,2024
47,Dining,1872,19,0,5,6,2024
47,Shopping,3422,26,1,5,7,2024
47,Dining,1934,31,2,5,8,2024
47,Utilities,1205,28,3,5,9,2024
47,Groceries,492,40,4,5,10,2024
47,Luxury Items,19291,42,5,5,11,2024
47,Shopping,2610,31,6,5,12,2024
47,Education,8962,35,0,5,13,2024
47,Utilities,940,29,1,5,14,2024
47,Entertainment,378,29,2,5,15,2024
47,Healthcare,3135,38,3,5,16,2024
47,Shopping,3306,20,4,5,17,2024
47,Rent,19870,29,5,5,18,2024
47,Luxury Items,8490,40,6,5,19,2024
47,Shopping,3840,25,0,5,20,2024
47,Education,9656,27,1,5,21,2024
47,Entertainment,2197,21,2,5,22,2024
47,Subscriptions,1409,32,3,5,23,2024
47,Healthcare,3259,58,4,5,24,2024
47,Entertainment,1346,20,5,5,25,2024
47,Rent,16523,29,6,5,26,2024
47,Entertainment,2350,21,0,5,27,2024
47,Dining,1061,24,1,5,28,2024
47,Hobbies,1709,29,2,5,29,2024
47,Hobbies,766,27,3,5,30,2024
47,Utilities,511,20,4,5,31,2024
47,Shopping,1335,23,5,6,1,2024
47,Hobbies,1677,30,6,6,2,2024
47,Healthcare,584,44,0,6,3,2024
47,Healthcare,4317,42,1,6,4,2024
47,Healthcare,3073,45,2,6,5,2024
47,Dining,1134,31,3,6,6,2024
47,Shopping,4499,21,4,6,7,2024
47,Hobbies,2598,26,5,6,8,2024
47,Public Transport,786,36,6,6,9,2024
47,Hobbies,540,32,0,6,10,2024
47,Healthcare,1164,55,1,6,11,2024
47,Entertainment,1407,23,2,6,12,2024
47,Public Transport,350,36,3,6,13,2024
47,Healthcare,2047,23,4,6,14,2024
47,Hobbies,1023,37,5,6,15,2024
47,Rent,15902,38,6,6,16,2024
47,Groceries,1276,20,0,6,17,2024
47,Shopping,2313,20,1,6,18,2024
47,Shopping,3244,18,2,6,19,2024
47,Healthcare,2264,33,3,6,20,2024
47,Healthcare,1037,44,4,6,21,2024
47,Education,9632,28,5,6,22,2024
47,Groceries,354,50,6,6,23,2024
47,Public Transport,308,42,0,6,24,2024
47,Entertainment,304,22,1,6,25,2024
47,Travel,8965,28,2,6,26,2024
47,Subscriptions,1221,21,3,6,27,2024
47,Education,5966,35,4,6,28,2024
47,Luxury Items,20911,44,5,6,29,2024
47,Public Transport,383,37,6,6,30,2024
47,Luxury Items,24498,34,0,7,1,2024
47,Utilities,1032,29,1,7,2,2024
47,Education,3196,30,2,7,3,2024
47,Rent,17858,30,3,7,4,2024
47,Dining,206,19,4,7,5,2024
47,Utilities,1998,46,5,7,6,2024
47,Dining,1211,18,6,7,7,2024
47,Public Transport,72,21,0,7,8,2024
47,Travel,2774,33,1,7,9,2024
47,Utilities,2749,24,2,7,10,2024
47,Subscriptions,291,32,3,7,11,2024
47,Subscriptions,550,35,4,7,12,2024
47,Education,3465,32,5,7,13,2024
47,Education,5476,34,6,7,14,2024
47,Entertainment,322,27,0,7,15,2024
47,Shopping,2271,24,1,7,16,2024
47,Shopping,776,31,2,7,17,2024
47,Healthcare,911,47,3,7,18,2024
47,Entertainment,1223,28,4,7,19,2024
47,Entertainment,2312,23,5,7,20,2024
47,Subscriptions,1028,30,6,7,21,2024
47,Entertainment,1069,28,0,7,22,2024
47,Groceries,510,45,1,7,23,2024
